words,sentiment_score,sentiment_magnitude
7,-0.10000000149011612,0.10000000149011612
129,-0.10000000149011612,1.5
11,0.20000000298023224,0.20000000298023224
12,-0.6000000238418579,0.6000000238418579
34,0.0,1.0
14,-0.30000001192092896,0.30000001192092896
0,0.0,0.0
8,0.0,0.10000000149011612
45,0.0,0.5
36,-0.4000000059604645,0.4000000059604645
24,0.4000000059604645,0.4000000059604645
141,-0.10000000149011612,1.5
13,0.10000000149011612,0.10000000149011612
96,0.0,1.2000000476837158
5,0.0,0.0
87,-0.10000000149011612,0.8999999761581421
8,0.0,0.0
125,0.0,2.200000047683716
6,0.0,0.0
29,0.30000001192092896,0.6000000238418579
111,-0.10000000149011612,3.0999999046325684
4,0.20000000298023224,0.20000000298023224
173,-0.10000000149011612,3.0
25,-0.10000000149011612,0.10000000149011612
43,0.800000011920929,1.7000000476837158
149,0.10000000149011612,4.0
62,-0.30000001192092896,1.2000000476837158
86,-0.30000001192092896,1.899999976158142
22,0.0,0.10000000149011612
28,0.0,0.0
22,0.5,0.5
13,-0.4000000059604645,0.4000000059604645
21,-0.5,0.5
221,0.0,2.5999999046325684
19,-0.30000001192092896,0.699999988079071
17,0.6000000238418579,0.6000000238418579
109,-0.4000000059604645,1.899999976158142
7,-0.20000000298023224,0.20000000298023224
55,-0.10000000149011612,1.0
33,0.10000000149011612,0.800000011920929
38,0.0,0.4000000059604645
48,-0.10000000149011612,0.699999988079071
29,0.0,0.30000001192092896
5,-0.6000000238418579,0.6000000238418579
14,0.0,0.0
4,-0.10000000149011612,0.10000000149011612
63,-0.10000000149011612,1.100000023841858
10,-0.20000000298023224,0.20000000298023224
34,0.0,0.20000000298023224
10,0.0,0.0
33,0.0,0.30000001192092896
9,0.0,0.30000001192092896
24,0.0,0.10000000149011612
4,-0.10000000149011612,0.10000000149011612
3,0.0,0.0
7,0.0,0.0
2,0.0,0.0
20,-0.20000000298023224,0.699999988079071
1,0.0,0.0
89,0.0,1.7000000476837158
14,-0.800000011920929,0.800000011920929
32,0.0,0.8999999761581421
46,-0.10000000149011612,1.100000023841858
139,0.30000001192092896,4.599999904632568
23,0.0,0.0
0,0.0,0.0
7,-0.4000000059604645,0.4000000059604645
163,-0.20000000298023224,3.9000000953674316
152,-0.30000001192092896,2.5999999046325684
29,-0.4000000059604645,0.800000011920929
71,0.5,2.5
7,-0.10000000149011612,0.10000000149011612
31,-0.10000000149011612,0.699999988079071
32,0.0,0.6000000238418579
28,0.0,0.6000000238418579
1,0.0,0.0
38,0.0,1.5
1,-0.10000000149011612,0.10000000149011612
19,-0.10000000149011612,0.20000000298023224
59,0.0,0.20000000298023224
26,0.0,0.0
14,0.0,0.0
19,0.0,0.20000000298023224
9,-0.20000000298023224,0.20000000298023224
24,-0.10000000149011612,0.20000000298023224
8,-0.800000011920929,0.800000011920929
213,0.0,4.0
4,0.0,0.0
14,0.0,0.0
10,0.0,0.0
30,0.20000000298023224,0.5
33,0.10000000149011612,0.30000001192092896
27,0.0,0.6000000238418579
6,0.20000000298023224,0.5
42,0.0,0.4000000059604645
11,-0.10000000149011612,0.10000000149011612
67,0.0,1.5
4,0.0,0.0
48,0.0,1.2999999523162842
44,0.10000000149011612,0.5
70,-0.20000000298023224,2.0
4,0.30000001192092896,0.30000001192092896
81,-0.20000000298023224,1.0
106,0.0,1.399999976158142
6,0.0,0.0
19,0.10000000149011612,0.30000001192092896
12,0.10000000149011612,0.30000001192092896
9,0.0,0.0
15,0.0,0.0
33,0.0,0.20000000298023224
4,0.0,0.0
44,0.0,0.0
36,0.30000001192092896,0.30000001192092896
164,-0.20000000298023224,2.4000000953674316
124,-0.10000000149011612,2.4000000953674316
54,0.10000000149011612,0.6000000238418579
6,0.0,0.0
258,0.0,5.199999809265137
36,0.0,0.0
96,0.20000000298023224,3.0999999046325684
56,-0.20000000298023224,0.4000000059604645
0,0.0,0.0
9,0.10000000149011612,0.30000001192092896
64,0.0,0.800000011920929
113,-0.10000000149011612,0.6000000238418579
200,-0.10000000149011612,3.5
135,-0.20000000298023224,2.5
19,-0.5,0.5
14,0.0,0.0
7,0.0,0.0
57,0.20000000298023224,1.100000023841858
37,0.0,0.10000000149011612
40,-0.800000011920929,0.800000011920929
47,-0.20000000298023224,0.8999999761581421
9,0.0,0.0
24,0.0,0.10000000149011612
13,-0.20000000298023224,0.20000000298023224
24,-0.6000000238418579,0.6000000238418579
53,0.0,0.4000000059604645
13,0.0,0.0
57,0.10000000149011612,1.399999976158142
30,0.10000000149011612,0.10000000149011612
21,0.0,0.6000000238418579
13,0.800000011920929,0.800000011920929
12,0.0,0.0
13,0.0,0.30000001192092896
4,0.0,0.0
18,0.10000000149011612,0.10000000149011612
12,0.800000011920929,0.800000011920929
27,0.20000000298023224,0.699999988079071
52,0.20000000298023224,1.5
20,0.20000000298023224,1.399999976158142
24,-0.30000001192092896,0.699999988079071
55,0.10000000149011612,0.4000000059604645
12,-0.10000000149011612,0.10000000149011612
7,0.0,0.0
68,0.0,1.7999999523162842
11,0.0,0.0
4,0.0,0.0
14,0.0,0.0
1,0.0,0.0
18,0.30000001192092896,0.699999988079071
10,0.5,0.5
52,0.0,0.30000001192092896
5,0.20000000298023224,0.4000000059604645
95,0.0,0.8999999761581421
30,0.0,0.800000011920929
14,0.0,0.0
37,0.0,0.10000000149011612
10,0.0,0.0
42,-0.800000011920929,2.4000000953674316
16,0.6000000238418579,0.6000000238418579
23,-0.20000000298023224,1.100000023841858
21,-0.10000000149011612,0.699999988079071
12,0.10000000149011612,0.10000000149011612
27,-0.10000000149011612,1.2999999523162842
88,-0.20000000298023224,2.299999952316284
28,0.0,1.399999976158142
53,-0.20000000298023224,0.800000011920929
7,0.0,0.0
166,-0.10000000149011612,3.9000000953674316
22,0.0,0.10000000149011612
97,0.0,2.0
1,0.0,0.0
302,-0.10000000149011612,7.599999904632568
45,-0.20000000298023224,0.6000000238418579
12,0.0,0.10000000149011612
41,0.0,1.5
6,-0.20000000298023224,0.20000000298023224
2,-0.4000000059604645,0.4000000059604645
10,0.0,0.0
5,-0.30000001192092896,0.30000001192092896
1,0.10000000149011612,0.10000000149011612
6,-0.10000000149011612,0.10000000149011612
2,0.0,0.0
9,-0.20000000298023224,0.20000000298023224
1,0.10000000149011612,0.10000000149011612
4,0.0,0.0
1,0.10000000149011612,0.10000000149011612
7,-0.10000000149011612,0.10000000149011612
12,-0.20000000298023224,0.20000000298023224
85,-0.10000000149011612,0.699999988079071
3,0.0,0.0
25,0.10000000149011612,0.20000000298023224
5,0.0,0.0
102,-0.30000001192092896,1.2999999523162842
21,0.20000000298023224,0.800000011920929
119,-0.10000000149011612,2.9000000953674316
102,-0.30000001192092896,2.5999999046325684
28,0.0,0.4000000059604645
19,-0.30000001192092896,0.30000001192092896
0,0.0,0.0
6,0.0,0.10000000149011612
54,0.0,1.0
7,0.0,0.10000000149011612
23,0.0,0.10000000149011612
11,0.0,0.0
18,-0.10000000149011612,0.20000000298023224
23,0.0,0.10000000149011612
192,0.0,2.9000000953674316
12,0.0,0.0
55,0.0,0.30000001192092896
22,0.0,0.0
6,0.0,0.0
12,0.10000000149011612,0.20000000298023224
11,0.0,0.0
241,-0.20000000298023224,3.9000000953674316
18,-0.5,0.5
10,0.0,0.0
17,0.5,0.5
41,-0.20000000298023224,0.6000000238418579
175,0.0,1.7999999523162842
30,0.0,1.100000023841858
17,-0.30000001192092896,0.30000001192092896
86,-0.30000001192092896,1.7999999523162842
7,0.0,0.10000000149011612
52,-0.30000001192092896,1.100000023841858
11,0.20000000298023224,0.20000000298023224
10,0.0,0.10000000149011612
8,0.5,0.5
86,0.10000000149011612,1.100000023841858
57,-0.6000000238418579,1.2000000476837158
14,0.0,0.20000000298023224
35,0.10000000149011612,1.2000000476837158
38,0.10000000149011612,1.0
51,0.0,0.800000011920929
64,0.0,0.8999999761581421
37,0.0,0.0
45,0.5,1.600000023841858
81,0.0,1.2999999523162842
72,0.0,1.7999999523162842
150,-0.20000000298023224,5.0
86,-0.20000000298023224,1.2000000476837158
63,-0.20000000298023224,0.800000011920929
172,0.0,3.5
150,-0.10000000149011612,2.0999999046325684
50,-0.20000000298023224,1.0
17,-0.800000011920929,0.800000011920929
39,0.0,0.8999999761581421
246,-0.10000000149011612,3.200000047683716
74,-0.20000000298023224,1.399999976158142
12,0.0,0.0
36,0.20000000298023224,1.2000000476837158
19,-0.10000000149011612,0.10000000149011612
24,0.30000001192092896,1.0
58,0.0,0.0
20,-0.30000001192092896,0.30000001192092896
37,0.30000001192092896,0.6000000238418579
23,0.0,0.0
240,0.0,4.400000095367432
60,0.10000000149011612,0.800000011920929
0,0.0,0.0
0,0.0,0.0
7,0.10000000149011612,0.20000000298023224
0,0.0,0.0
7,0.800000011920929,0.800000011920929
124,-0.10000000149011612,1.5
92,0.30000001192092896,1.7000000476837158
130,0.10000000149011612,2.299999952316284
129,-0.10000000149011612,3.0999999046325684
179,-0.10000000149011612,2.9000000953674316
125,-0.30000001192092896,1.7999999523162842
87,0.0,1.100000023841858
8,-0.6000000238418579,0.6000000238418579
72,0.20000000298023224,0.800000011920929
23,-0.20000000298023224,0.20000000298023224
27,0.0,0.20000000298023224
9,0.0,0.10000000149011612
46,-0.5,2.200000047683716
58,0.0,1.5
28,0.10000000149011612,1.2000000476837158
29,0.20000000298023224,0.8999999761581421
2,0.0,0.0
39,0.10000000149011612,1.399999976158142
15,-0.800000011920929,0.800000011920929
29,-0.10000000149011612,0.20000000298023224
18,0.0,0.0
48,0.10000000149011612,0.4000000059604645
21,-0.4000000059604645,0.4000000059604645
8,0.0,0.0
30,0.10000000149011612,0.8999999761581421
4,0.0,0.0
52,0.0,1.600000023841858
80,0.0,1.600000023841858
27,0.10000000149011612,0.20000000298023224
13,0.0,0.0
39,-0.10000000149011612,0.5
12,0.0,0.10000000149011612
6,0.0,0.0
35,0.0,0.10000000149011612
12,0.0,0.10000000149011612
38,0.0,0.30000001192092896
34,0.30000001192092896,0.8999999761581421
183,0.0,3.4000000953674316
312,0.0,5.199999809265137
41,-0.10000000149011612,0.699999988079071
17,0.4000000059604645,0.4000000059604645
15,0.0,0.0
23,-0.30000001192092896,0.6000000238418579
6,0.5,1.0
78,0.0,1.100000023841858
35,0.20000000298023224,1.2000000476837158
13,0.0,0.0
8,0.20000000298023224,0.20000000298023224
120,0.10000000149011612,2.0999999046325684
153,-0.10000000149011612,2.799999952316284
110,-0.10000000149011612,1.399999976158142
43,0.6000000238418579,1.2000000476837158
34,-0.10000000149011612,0.30000001192092896
6,0.0,0.0
52,0.10000000149011612,1.2000000476837158
22,0.0,0.0
19,-0.10000000149011612,0.30000001192092896
81,0.20000000298023224,0.8999999761581421
18,0.0,0.0
10,0.20000000298023224,0.20000000298023224
5,0.0,0.0
32,-0.10000000149011612,0.4000000059604645
173,0.20000000298023224,2.0999999046325684
66,0.20000000298023224,1.0
30,-0.20000000298023224,0.4000000059604645
37,0.10000000149011612,1.399999976158142
83,0.0,1.399999976158142
52,0.10000000149011612,0.4000000059604645
0,0.0,0.0
6,0.10000000149011612,0.20000000298023224
145,0.30000001192092896,3.200000047683716
162,0.30000001192092896,3.5
180,0.6000000238418579,3.0999999046325684
140,0.20000000298023224,2.5
136,-0.10000000149011612,3.0
151,0.30000001192092896,1.7999999523162842
134,0.20000000298023224,2.4000000953674316
211,0.10000000149011612,3.0
310,0.0,5.400000095367432
10,0.20000000298023224,0.20000000298023224
33,0.0,0.10000000149011612
86,0.10000000149011612,0.8999999761581421
10,-0.10000000149011612,0.30000001192092896
45,0.4000000059604645,1.2999999523162842
33,0.20000000298023224,0.5
6,-0.10000000149011612,0.10000000149011612
21,-0.10000000149011612,0.5
16,-0.5,0.5
36,0.20000000298023224,0.800000011920929
38,0.4000000059604645,0.8999999761581421
199,0.0,3.5
193,0.20000000298023224,3.299999952316284
41,0.10000000149011612,0.4000000059604645
40,0.0,0.0
10,0.20000000298023224,0.5
24,0.10000000149011612,0.699999988079071
6,0.0,0.0
20,0.0,0.0
27,0.0,0.0
43,0.20000000298023224,1.2000000476837158
67,-0.10000000149011612,1.7999999523162842
0,0.0,0.0
8,0.0,0.10000000149011612
143,-0.20000000298023224,3.4000000953674316
93,-0.30000001192092896,1.7999999523162842
136,-0.30000001192092896,2.299999952316284
172,-0.30000001192092896,3.799999952316284
110,-0.10000000149011612,2.4000000953674316
92,0.30000001192092896,1.600000023841858
70,0.4000000059604645,1.7000000476837158
6,0.0,0.0
42,-0.20000000298023224,0.800000011920929
32,-0.20000000298023224,0.8999999761581421
17,-0.20000000298023224,0.4000000059604645
39,0.30000001192092896,0.6000000238418579
41,0.10000000149011612,0.30000001192092896
4,0.0,0.0
81,0.0,1.600000023841858
12,0.0,0.0
95,0.20000000298023224,2.5
11,0.10000000149011612,0.10000000149011612
21,0.0,0.0
24,0.0,0.10000000149011612
52,-0.20000000298023224,0.5
23,-0.4000000059604645,0.4000000059604645
53,0.10000000149011612,0.30000001192092896
25,0.0,0.4000000059604645
41,-0.10000000149011612,0.6000000238418579
12,-0.30000001192092896,0.30000001192092896
78,0.0,1.0
9,0.4000000059604645,0.4000000059604645
38,0.10000000149011612,1.7000000476837158
42,0.20000000298023224,0.6000000238418579
2,0.0,0.0
6,0.0,0.0
3,0.10000000149011612,0.10000000149011612
87,0.0,1.7000000476837158
9,-0.10000000149011612,0.10000000149011612
47,0.0,0.4000000059604645
49,0.0,0.0
0,0.0,0.0
6,0.4000000059604645,0.800000011920929
79,0.0,1.399999976158142
102,0.10000000149011612,2.200000047683716
40,0.0,0.10000000149011612
24,0.5,0.5
11,0.0,0.4000000059604645
53,0.20000000298023224,0.4000000059604645
38,-0.10000000149011612,0.30000001192092896
36,0.20000000298023224,0.699999988079071
27,0.0,0.0
24,-0.800000011920929,0.800000011920929
29,-0.4000000059604645,0.4000000059604645
31,0.20000000298023224,0.5
25,0.0,0.0
32,-0.10000000149011612,0.30000001192092896
15,0.10000000149011612,0.10000000149011612
30,0.10000000149011612,0.699999988079071
19,0.4000000059604645,0.4000000059604645
46,0.0,0.4000000059604645
29,-0.30000001192092896,0.30000001192092896
15,0.4000000059604645,0.4000000059604645
24,0.10000000149011612,0.5
168,0.10000000149011612,2.799999952316284
62,0.0,0.4000000059604645
9,0.0,0.0
109,0.0,2.0
87,-0.10000000149011612,2.299999952316284
132,0.10000000149011612,1.600000023841858
165,-0.20000000298023224,3.299999952316284
102,-0.30000001192092896,2.5999999046325684
133,0.0,3.200000047683716
89,0.20000000298023224,1.7999999523162842
95,0.0,0.4000000059604645
16,0.10000000149011612,0.5
57,0.20000000298023224,1.2999999523162842
10,0.0,0.4000000059604645
36,0.0,0.6000000238418579
50,0.0,0.5
61,0.10000000149011612,0.699999988079071
5,0.0,0.0
30,0.0,0.4000000059604645
9,0.0,0.0
39,0.20000000298023224,1.399999976158142
86,0.0,0.6000000238418579
82,0.20000000298023224,1.0
7,0.0,0.0
36,-0.20000000298023224,0.5
121,0.0,2.5999999046325684
117,0.0,2.0999999046325684
87,0.0,1.2999999523162842
18,-0.6000000238418579,1.2000000476837158
11,0.0,0.0
14,0.0,0.10000000149011612
75,0.0,0.30000001192092896
23,0.20000000298023224,1.100000023841858
142,0.0,3.0999999046325684
132,-0.20000000298023224,2.799999952316284
81,-0.10000000149011612,0.800000011920929
17,-0.20000000298023224,0.20000000298023224
20,0.0,0.0
5,-0.10000000149011612,0.10000000149011612
22,0.4000000059604645,0.8999999761581421
6,0.30000001192092896,0.30000001192092896
17,-0.10000000149011612,0.10000000149011612
60,0.30000001192092896,1.0
0,0.0,0.0
5,0.10000000149011612,0.10000000149011612
161,0.30000001192092896,4.5
116,0.30000001192092896,2.299999952316284
124,0.0,2.5
156,0.0,1.600000023841858
185,-0.30000001192092896,2.4000000953674316
255,-0.10000000149011612,4.199999809265137
151,-0.10000000149011612,3.0999999046325684
104,-0.20000000298023224,3.700000047683716
218,-0.10000000149011612,2.700000047683716
12,-0.6000000238418579,0.6000000238418579
99,-0.20000000298023224,1.5
166,0.20000000298023224,3.299999952316284
183,0.10000000149011612,1.399999976158142
9,0.10000000149011612,0.4000000059604645
49,-0.10000000149011612,1.5
39,0.30000001192092896,1.0
44,0.10000000149011612,1.399999976158142
18,0.10000000149011612,0.699999988079071
6,0.0,0.0
19,0.0,0.10000000149011612
29,-0.10000000149011612,0.5
101,-0.10000000149011612,1.0
37,0.0,0.0
4,0.0,0.0
45,-0.10000000149011612,1.0
260,-0.20000000298023224,3.700000047683716
183,-0.10000000149011612,1.7000000476837158
146,0.0,2.9000000953674316
204,-0.10000000149011612,1.899999976158142
247,-0.10000000149011612,4.300000190734863
157,0.0,1.399999976158142
0,0.0,0.0
11,0.0,0.10000000149011612
82,-0.10000000149011612,0.6000000238418579
95,0.20000000298023224,1.399999976158142
38,0.10000000149011612,0.4000000059604645
12,-0.20000000298023224,0.20000000298023224
6,0.0,0.0
26,0.30000001192092896,0.8999999761581421
142,0.0,1.7000000476837158
20,0.30000001192092896,0.699999988079071
11,-0.20000000298023224,0.20000000298023224
36,0.0,0.4000000059604645
5,0.0,0.0
18,0.0,0.0
64,0.0,1.899999976158142
8,-0.20000000298023224,0.20000000298023224
86,-0.10000000149011612,1.2999999523162842
21,0.0,0.0
13,0.0,0.10000000149011612
6,0.0,0.0
38,0.20000000298023224,0.6000000238418579
73,-0.20000000298023224,1.899999976158142
65,0.699999988079071,2.0999999046325684
103,-0.30000001192092896,2.299999952316284
139,-0.10000000149011612,2.700000047683716
148,0.0,2.700000047683716
92,-0.10000000149011612,2.200000047683716
93,0.0,0.5
109,-0.10000000149011612,1.5
305,0.0,4.800000190734863
199,0.0,4.199999809265137
149,0.0,1.0
10,0.10000000149011612,0.10000000149011612
163,-0.20000000298023224,2.5
132,0.0,3.200000047683716
249,0.20000000298023224,3.299999952316284
151,0.20000000298023224,2.200000047683716
50,-0.10000000149011612,0.800000011920929
5,0.0,0.0
80,0.20000000298023224,1.2999999523162842
7,0.0,0.0
42,0.10000000149011612,0.20000000298023224
95,-0.10000000149011612,1.7999999523162842
101,0.0,0.8999999761581421
57,-0.20000000298023224,1.5
6,-0.10000000149011612,0.10000000149011612
39,-0.4000000059604645,1.2999999523162842
10,-0.30000001192092896,0.30000001192092896
59,0.10000000149011612,0.699999988079071
160,0.0,2.9000000953674316
256,-0.30000001192092896,4.699999809265137
232,-0.30000001192092896,4.099999904632568
141,0.20000000298023224,1.7000000476837158
73,0.10000000149011612,1.399999976158142
31,0.0,0.10000000149011612
59,0.20000000298023224,2.0
8,0.699999988079071,0.699999988079071
77,0.0,0.5
0,0.0,0.0
4,0.0,0.10000000149011612
105,-0.30000001192092896,1.2000000476837158
25,0.0,0.699999988079071
15,0.0,0.0
68,0.10000000149011612,2.299999952316284
3,0.30000001192092896,0.699999988079071
46,-0.20000000298023224,0.5
5,0.0,0.0
90,0.10000000149011612,2.0
11,0.0,0.0
99,0.20000000298023224,1.399999976158142
4,0.0,0.0
124,0.10000000149011612,1.399999976158142
200,0.20000000298023224,3.700000047683716
184,-0.20000000298023224,4.199999809265137
197,0.0,5.300000190734863
126,-0.10000000149011612,1.2999999523162842
95,0.0,1.399999976158142
146,0.0,2.799999952316284
181,-0.10000000149011612,3.799999952316284
26,0.20000000298023224,1.5
22,0.0,0.10000000149011612
21,0.10000000149011612,0.10000000149011612
244,0.10000000149011612,2.299999952316284
28,0.10000000149011612,1.5
35,0.30000001192092896,0.699999988079071
